Sequence_ID,Open,High,Low,Close,Volume
92,94.35551,94.3325,93.46165,93.834755,60739944.0
92,94.00562,93.92947,93.449234,93.42153,53924772.0
92,95.00077,95.12568,94.8286,94.43372,44203256.0
92,94.48937,95.103874,94.06043,94.7962,51727796.0
92,93.52843,94.047485,92.57872,93.71594,58320096.0
92,92.103096,92.60358,90.79909,92.382,67566600.0
92,90.834755,90.964455,89.581314,90.56917,66305188.0
92,89.71777,89.7193,88.752815,89.51234,65689656.0
92,88.614,88.700066,87.5436,88.71949,72174320.0
92,87.84371,87.66256,86.945564,87.50969,67519510.0
92,87.190575,86.98159,86.540886,86.991425,65511084.0
92,86.664474,86.47602,86.0628,86.54701,64988480.0
92,86.00136,85.887856,85.18863,86.06619,69891380.0
92,85.37889,85.15637,84.545784,85.2355,69187930.0
92,84.907196,84.638016,84.289856,84.738304,65914420.0
92,84.84378,84.65355,84.581375,84.74234,59532980.0
92,85.12526,85.148674,85.09454,85.20935,54440260.0
93,82.97611,85.51725,83.64881,84.28137,53832136.0
93,86.02585,87.73497,85.98314,86.162704,44614016.0
93,89.18123,90.08384,89.09408,89.28917,40284252.0
93,90.93678,91.780365,90.637596,91.00454,40185070.0
93,95.876656,97.44871,95.668144,96.26504,32203364.0
93,99.47268,101.25064,99.067116,99.72656,31650008.0
93,99.93826,101.77897,99.51235,100.218956,37421468.0
93,99.17673,100.724945,98.45984,99.38408,43498980.0
93,97.42637,98.923805,96.33207,98.075905,57081364.0
93,95.44545,96.627785,93.70483,95.85533,70398456.0
93,93.27901,94.217316,91.185455,93.42283,81453210.0
93,91.1598,91.92214,88.942184,91.152054,91143610.0
93,89.27221,89.74066,87.19433,89.03031,95021240.0
93,87.67302,87.90031,85.82745,87.37031,97689620.0
93,86.359604,86.38122,84.70346,85.98483,99199224.0
93,85.26271,85.115486,83.74943,84.82121,100068290.0
93,84.45318,84.03734,83.228424,83.82844,95300630.0
93,83.761604,83.25284,82.680626,83.21151,94193240.0
93,83.26522,82.626854,82.362724,82.621704,89209130.0
93,82.87961,82.19226,82.14514,82.289444,84711144.0
93,82.44308,81.82527,81.62443,82.0,85318024.0
93,82.01262,81.39561,81.152695,81.530235,83655890.0
93,81.61896,80.99933,80.822655,81.15662,80849910.0
93,81.29006,80.70001,80.57077,80.894455,77995500.0
94,66.35826,69.04342,67.17518,67.57239,112111270.0
94,65.735886,65.908104,64.817696,64.20611,86730400.0
94,65.16123,64.91217,64.16534,63.71488,83332056.0
94,64.82421,64.77405,63.981285,63.721027,75709240.0
94,64.477005,64.474976,63.604786,63.371536,78429640.0
94,64.24934,64.40571,63.502384,63.328514,75398930.0
94,64.059074,64.23343,63.301346,63.119667,76816510.0
94,63.89489,64.13522,63.18327,63.023464,76016270.0
94,63.753258,64.01274,63.042393,62.885853,76417840.0
94,63.64725,63.946186,62.964333,62.821526,75581420.0
94,63.55387,63.866623,62.87316,62.731476,75630290.0
94,63.7189,64.11218,63.146484,63.034256,70122300.0
94,64.78634,65.33193,64.446434,64.38267,59357370.0
94,66.514244,67.33993,66.34103,66.43352,54818724.0
94,68.44788,69.633095,68.28696,68.92328,53488696.0
94,70.7232,72.44839,70.68235,72.177376,49852030.0
94,71.84313,72.893105,71.10127,72.84747,59131590.0
94,72.48158,73.84184,72.041016,74.19167,54967060.0
94,73.01525,74.030914,72.2477,74.40403,59536876.0
94,73.00195,73.5986,71.85326,73.953766,67903150.0
94,72.671875,73.05366,71.38546,73.37626,72497560.0
94,72.349434,72.63923,71.09435,72.96898,73335670.0
94,72.14251,72.41586,70.97015,72.75972,72510296.0
94,71.97533,72.19948,70.781555,72.49576,73593144.0
95,133.70349,133.53172,132.81908,134.57227,36257796.0
95,140.3151,141.0817,138.67119,141.64658,25617840.0
95,139.69272,141.33212,139.85178,140.4545,29440852.0
95,135.15176,136.81282,134.91347,135.51227,39069676.0
95,136.65282,137.29457,134.70667,136.25757,34333708.0
95,131.21684,132.55435,130.64868,131.22858,46432532.0
95,127.24725,127.918045,124.67432,126.29646,58222050.0
95,126.2852,126.55758,123.313675,124.841125,50136180.0
95,134.9483,134.9048,132.72353,134.46252,32211074.0
95,151.48912,151.17516,148.8342,152.31836,23910466.0
95,164.87062,164.33536,162.13103,165.08415,22552050.0
95,171.51025,171.22424,169.41412,171.00838,23874110.0
95,173.6912,173.66725,172.04848,173.01932,25349176.0
95,174.20483,174.29764,172.73996,173.53186,26026744.0
95,174.21747,174.36742,172.8325,173.57188,26288910.0
95,174.08801,174.27673,172.75345,173.46964,26420720.0
95,174.05388,174.25896,172.72997,173.45453,26458868.0
95,174.15027,174.35829,172.81738,173.5621,26460524.0
95,174.25194,174.46568,172.92175,173.67294,26478464.0
95,174.33704,174.55597,173.01216,173.76735,26489480.0
95,174.3213,174.5535,173.01952,173.76094,26532452.0
95,174.05518,174.3202,172.81383,173.50659,26645424.0
95,169.31682,170.30222,169.23921,169.03874,28073148.0
95,162.3182,164.14134,163.04631,162.34288,28437082.0
96,83.71513,86.22231,84.369,85.0038,53078212.0
96,95.571106,96.75008,95.066986,94.87334,31869780.0
96,109.12283,110.74493,108.09542,109.47213,25864240.0
96,117.19319,119.08701,116.463425,118.18381,25633828.0
96,127.54669,129.06609,126.638596,129.54613,24014684.0
96,148.67035,148.68604,146.26506,151.11255,21532252.0
96,166.63182,165.69232,163.53264,167.08325,21613060.0
96,172.70062,172.35846,170.66447,172.17308,23866046.0
96,173.96753,173.95113,172.412,173.28177,25474238.0
96,174.1167,174.20706,172.69174,173.43684,26044820.0
96,173.43398,173.64816,172.18991,172.79541,26488496.0
96,170.74219,171.33565,170.0604,170.24902,27171192.0
96,149.91795,154.54367,154.89882,150.58864,39285570.0
96,139.769,142.12042,138.61935,139.15944,45806532.0
96,134.32805,135.48181,132.34703,133.34128,52167370.0
96,129.71626,130.3229,127.02037,128.30695,60457440.0
96,129.28398,129.61183,126.37284,127.73722,50488620.0
96,133.59534,133.79407,131.62914,132.77103,36624636.0
96,139.56628,139.89534,138.13951,139.66045,29238220.0
96,137.26393,138.58087,137.233,137.68484,33269240.0
96,130.32408,131.77438,129.4924,130.35825,55813164.0
96,124.94557,125.41945,120.76604,123.01776,79099500.0
96,119.2444,119.65514,114.23228,116.82141,87420216.0
96,114.76884,115.183426,110.70201,112.93066,83695720.0
97,152.62383,152.68408,151.01355,153.93088,35705004.0
97,149.85919,151.9481,149.39948,151.30064,27551458.0
97,140.1847,143.1614,141.4496,140.59299,38472124.0
97,134.85405,136.1747,133.12022,134.1422,49982904.0
97,127.74091,128.21143,123.996216,125.52268,81272000.0
97,121.52931,121.80093,115.90513,118.40895,92968820.0
97,115.95867,116.33509,111.15471,113.59495,93547440.0
97,112.762,113.09789,109.35459,111.158775,82805190.0
97,110.856064,111.05945,108.66707,109.6963,73573896.0
97,112.348526,112.18587,111.056625,110.920715,53606908.0
97,113.12246,113.03991,112.54015,112.39186,46164050.0
97,111.5955,112.11442,110.79884,111.67986,52390040.0
97,110.1905,110.60893,108.566536,109.63848,52522860.0
97,107.71548,108.37703,106.12048,107.52242,57995990.0
97,105.452,106.00692,103.64386,105.00052,60190584.0
97,103.38884,103.8032,101.74686,102.812325,59292216.0
97,101.829765,102.09133,100.50799,101.15808,55838000.0
97,99.8015,100.36132,98.55172,99.846924,63003628.0
97,97.95537,98.37745,96.40373,97.73418,66621150.0
97,96.28658,96.47008,94.90872,95.79782,64519950.0
97,94.89894,94.972565,93.84252,94.464905,62316496.0
97,94.132065,94.079285,93.413155,93.5461,56368156.0
97,93.48131,93.5304,92.93611,93.13132,54346336.0
97,93.53167,93.64233,93.18319,93.04327,48003420.0
98,65.60871,68.23698,66.38423,66.74256,123525020.0
98,64.82473,65.12006,63.98035,63.35059,95418880.0
98,64.35947,64.29395,63.49637,63.041775,83969864.0
98,63.91796,63.969246,63.107853,62.785545,80808660.0
98,63.67127,63.88705,62.979008,62.709087,77073840.0
98,63.556026,63.84904,62.923313,62.65078,75633576.0
98,63.31546,63.605125,62.630047,62.354343,79609340.0
98,63.070957,63.425434,62.398117,62.181458,80305630.0
98,62.867794,63.252197,62.184555,62.007736,81296536.0
98,62.728188,63.16328,62.07271,61.931774,80297560.0
98,62.583023,63.026066,61.90858,61.778008,81638856.0
98,62.435402,62.908684,61.7591,61.6566,82350504.0
98,62.27598,62.758945,61.570496,61.494534,84396240.0
98,62.146667,62.66749,61.44747,61.41093,84480970.0
98,62.102592,62.664555,61.439682,61.426285,82322620.0
98,62.207756,62.814003,61.6266,61.605934,77249900.0
98,62.51023,63.131252,62.02261,61.948566,71343540.0
98,62.98785,63.59085,62.570927,62.421753,66713470.0
98,63.890553,64.51741,63.585682,63.412548,60328988.0
98,67.06361,68.18701,67.18391,67.28353,47476876.0
98,70.6377,72.51575,70.842674,71.71695,46334290.0
98,73.96187,76.286095,74.173325,76.01302,43409756.0
98,78.08515,80.800835,78.418686,80.74478,38082696.0
98,87.283,90.484604,87.325905,89.83282,30369234.0
99,151.48695,151.515,149.92084,152.77913,35669744.0
99,152.92233,154.47829,151.72429,154.34709,26191230.0
99,144.3382,147.1902,145.76315,144.76733,33624796.0
99,148.61342,149.50113,146.58499,148.58154,28012480.0
99,146.52927,147.94676,146.14473,146.5442,29606540.0
99,142.88016,144.3807,142.37982,142.71342,33007178.0
99,144.64406,145.50285,143.03299,144.4101,29810798.0
99,152.94891,153.20949,150.67429,153.16066,24994952.0
99,163.78093,163.48325,161.14427,163.80446,23094226.0
99,170.31567,170.09225,168.20317,169.82198,23882992.0
99,173.21501,173.16838,171.49017,172.54515,25159040.0
99,173.75095,173.8673,172.31091,173.07329,26065536.0
99,172.90515,173.18588,171.7322,172.28133,26618540.0
99,172.1129,172.46812,171.0088,171.54274,26644660.0
99,172.1298,172.4462,170.91083,171.5584,26448780.0
99,173.08504,173.28479,171.6689,172.48207,26233222.0
99,173.75668,173.94513,172.34515,173.14229,26349170.0
99,173.90265,174.12135,172.5611,173.29861,26511422.0
99,173.458,173.74437,172.24231,172.87994,26707218.0
99,173.43973,173.70526,172.17606,172.87108,26584432.0
99,173.33704,173.62062,172.09952,172.77002,26632674.0
99,173.4187,173.68636,172.14894,172.8505,26579358.0
99,173.41362,173.68893,172.15768,172.8454,26612922.0
99,173.56078,173.81786,172.27306,172.99055,26565926.0
100,126.23614,126.20458,125.605965,126.94977,37041000.0
100,127.76633,128.67862,126.941536,128.34666,29045234.0
100,128.55908,129.89346,128.34926,129.18753,33093314.0
100,123.388626,125.14687,122.669266,124.28449,60124084.0
100,125.8023,126.16826,122.72648,124.49631,42586884.0
100,130.48752,130.57736,129.05287,130.27866,32145120.0
100,143.38583,143.36728,141.4387,144.40488,24718000.0
100,136.8467,139.03014,138.17827,137.96098,34966530.0
100,135.8088,136.80988,134.36806,135.74454,36120896.0
100,132.91035,133.9116,131.82738,132.76236,40359816.0
100,135.8158,136.25394,133.9183,135.40535,33399840.0
100,142.97485,143.28127,141.19958,143.30502,27052140.0
100,151.29321,151.56503,149.46768,151.95317,24310016.0
100,155.07663,155.69106,153.86029,155.46678,24550524.0
100,154.3998,155.52614,153.83533,154.53172,26036048.0
100,141.52942,144.34363,143.03139,141.50443,41506770.0
100,132.76787,133.50978,129.53128,130.64111,74104136.0
100,129.23915,129.45084,124.43344,126.785255,66228750.0
100,127.39292,127.68057,124.45928,125.73209,56833450.0
100,124.316505,124.7479,122.25564,123.14062,60231956.0
100,121.75356,122.09227,119.212746,120.47299,62162720.0
100,117.898346,118.32591,115.11109,116.69973,72906400.0
100,114.917946,115.25589,111.8031,113.466324,71285980.0
100,111.467896,111.90898,108.82022,110.44605,75764936.0
101,68.89809,71.67762,69.77268,70.24572,89267660.0
101,71.17172,71.98206,70.62871,70.38856,55934324.0
101,78.30508,80.501015,78.813324,79.677,39398250.0
101,88.0618,90.7605,88.264915,89.64458,31204750.0
101,92.22356,94.35696,91.871,92.68184,33154816.0
101,98.902145,101.47235,98.38895,99.68825,28703170.0
101,108.67637,111.39727,107.726906,109.890526,25661102.0
101,122.691284,124.95348,121.455605,124.93172,23306098.0
101,138.24007,139.34685,136.85037,141.04738,22202338.0
101,157.01501,156.57985,154.3229,158.69708,21427926.0
101,168.9743,168.31252,166.35718,168.94293,22431718.0
101,171.32816,171.32704,169.82689,170.75888,24839814.0
101,168.3727,169.09695,167.89859,167.88742,26710946.0
101,159.55597,161.7198,160.73029,159.4543,29259452.0
101,161.2299,162.002,159.64122,161.09933,25733774.0
101,159.75046,160.9333,159.19456,159.52821,26389690.0
101,150.77768,153.20374,151.77867,150.59802,31450710.0
101,153.18658,154.11348,151.32692,153.00523,27157664.0
101,155.25694,156.1146,153.94653,155.17397,25969054.0
101,146.32326,148.68826,147.33638,146.18797,33546966.0
101,138.18733,139.85245,137.22263,137.41963,46681076.0
101,135.8538,136.55724,133.2581,134.50655,45272340.0
101,130.62483,131.39105,128.60574,129.43855,55761948.0
101,127.80627,128.20325,124.82573,126.21811,56838988.0
102,86.69018,89.04456,87.26471,87.905266,50426480.0
102,89.24043,90.88592,89.20069,89.255775,43585796.0
102,90.16932,90.88662,89.628075,90.59092,56362536.0
102,89.58977,89.80465,88.364555,89.57764,62703360.0
102,88.18627,88.50617,86.507385,88.498795,77119576.0
102,86.83295,86.77802,85.22854,86.54781,74965550.0
102,85.60085,85.470085,84.27983,85.52457,76446890.0
102,84.797195,84.5269,83.7928,84.621925,72178670.0
102,84.279236,84.0012,83.568565,84.20756,68286616.0
102,83.69519,83.51456,82.826324,83.846085,72663290.0
102,83.124954,82.88687,82.20775,83.12581,72369864.0
102,82.78981,82.539314,82.18344,82.773605,66571930.0
102,82.531006,82.35419,81.97571,82.667755,66032224.0
102,82.65787,82.64874,82.43972,82.881905,58826756.0
102,84.05314,84.613976,84.43332,84.72926,47796972.0
102,84.49583,85.024734,84.30854,85.108025,53457172.0
102,84.40076,84.80261,83.9891,84.81346,55148440.0
102,84.14076,84.4562,83.64847,84.486115,56581880.0
102,83.68659,83.89833,82.948685,84.019455,62300040.0
102,83.26009,83.3506,82.600426,83.418915,61130372.0
102,82.87372,82.923584,82.22989,83.07068,62528696.0
102,82.4177,82.40887,81.60052,82.60248,66950476.0
102,81.927315,81.824265,81.073685,81.99459,68211110.0
102,81.40302,81.241455,80.445656,81.45537,71954580.0
103,78.68824,81.38969,79.46054,80.07024,59268620.0
103,82.19318,83.957054,82.12495,82.43623,45959350.0
103,83.998634,84.73217,83.63281,84.470215,50321160.0
103,84.14994,84.46254,83.309845,84.57923,56835776.0
103,83.65758,83.79677,82.62235,83.9645,60620140.0
103,82.84886,82.93802,81.51496,83.23717,70482500.0
103,81.89359,81.855034,80.36279,82.089066,77040504.0
103,80.89946,80.78807,79.25515,81.01351,84062824.0
103,79.99678,79.746605,78.4111,79.927284,86043810.0
103,79.20813,78.882126,77.65319,79.08779,89387670.0
103,78.537834,78.119415,77.04525,78.29592,90122040.0
103,77.96545,77.47842,76.52919,77.65631,90672470.0
103,77.47215,76.93352,76.081726,77.09815,90574340.0
103,77.08783,76.50738,75.829956,76.683876,87564780.0
103,76.76579,76.19035,75.55477,76.389915,86515096.0
103,76.46186,75.91134,75.27022,76.09517,85479050.0
103,76.21255,75.706245,75.117386,75.89994,82504380.0
103,75.98892,75.534256,74.90761,75.73873,81528740.0
103,75.74416,75.33639,74.640656,75.52199,81241030.0
103,75.53942,75.20583,74.530266,75.405174,78418870.0
103,75.40601,75.16234,74.47547,75.394615,76084370.0
103,75.284256,75.1188,74.36392,75.357155,75101400.0
103,75.112274,74.97329,74.11619,75.19159,76004040.0
103,74.94523,74.87826,74.01955,75.109184,74030744.0
104,109.26093,110.069305,109.16035,109.93517,40170704.0
104,102.90121,105.85948,103.21681,104.043495,62517984.0
104,102.20075,103.471375,99.58773,101.785934,98053704.0
104,98.87505,99.94153,95.21851,97.641685,104524740.0
104,96.09633,96.55752,93.53428,94.996086,91657980.0
104,93.82851,94.159996,91.993416,93.48541,93314880.0
104,91.982864,92.25043,90.261475,91.79563,95908984.0
104,90.3762,90.50112,88.76464,90.15837,95972310.0
104,88.90385,88.95624,87.35696,88.76739,97972120.0
104,87.88675,87.61363,86.72581,87.45261,89503600.0
104,87.19644,86.74187,86.45481,86.81694,82073520.0
104,86.44522,86.094765,85.64169,86.3918,83541770.0
104,85.915565,85.45602,85.18852,85.627754,77551990.0
104,85.48424,85.0204,84.936775,85.27442,72570860.0
104,85.292,84.883156,84.93517,85.12766,66363644.0
104,84.930145,84.665085,84.410866,85.01584,67820696.0
104,84.90471,84.70206,84.62149,84.85393,60067548.0
104,84.90443,84.8567,84.67978,85.04981,57829170.0
104,85.88324,86.244446,86.10391,86.20535,48036612.0
104,86.66494,87.22286,86.73164,87.08422,47022864.0
104,87.00422,87.60789,86.85434,87.40309,48173456.0
104,86.88021,87.413795,86.48758,87.244026,51735456.0
104,86.605156,87.029144,86.14477,86.839966,52815460.0
104,86.71593,87.18919,86.50073,86.923355,48958024.0
105,124.761185,124.7754,124.179214,125.452805,37234228.0
105,113.44736,116.57613,113.89197,114.33084,60003900.0
105,111.660774,112.83522,108.3847,110.46022,88826480.0
105,107.408485,108.47834,102.90336,105.506584,101477340.0
105,102.91525,103.88875,98.89662,101.39516,105884296.0
105,99.48545,100.16959,96.50647,98.46212,101086120.0
105,97.75681,97.89289,96.02109,96.79507,85672130.0
105,95.78399,96.04096,94.39301,95.67964,91592000.0
105,94.80312,94.65761,93.72772,94.06166,78887660.0
105,94.15492,93.818886,93.60713,93.54138,69443910.0
105,95.50622,95.10744,95.57836,94.528175,51319080.0
105,100.33712,100.544014,100.62233,99.69636,36531596.0
105,102.11938,102.924034,102.00161,102.03367,36651730.0
105,102.79074,103.84199,102.3134,102.75005,37346190.0
105,105.304146,106.485,104.665535,105.17393,32506298.0
105,107.30561,108.72791,106.76329,107.4545,31968904.0
105,108.22509,109.767075,107.68622,108.479164,33505040.0
105,106.38249,108.34122,105.85608,107.31696,44811930.0
105,106.04952,107.08997,104.81664,105.60002,41024884.0
105,110.10061,111.041046,109.1581,109.74865,31388808.0
105,114.82911,116.050896,114.14602,115.22551,28528236.0
105,113.49272,115.54363,113.457596,114.61204,37575096.0
105,111.19814,112.915634,110.14524,111.97609,48243230.0
105,108.51212,109.813965,106.71076,108.71392,55996330.0
106,77.50239,80.23637,78.29856,78.89871,61196710.0
106,77.54842,79.305214,77.020256,78.23934,70616140.0
106,78.09618,78.46357,76.88939,78.436066,74721780.0
106,77.57625,77.59409,76.028885,78.03849,81609230.0
106,76.82692,76.70732,75.14316,77.21514,85258220.0
106,76.11128,75.919426,74.468506,76.45318,86344940.0
106,75.57087,75.34749,74.10429,75.91072,83588720.0
106,75.19914,74.99796,73.87423,75.58681,81271730.0
106,75.1593,75.16801,74.24213,75.82687,72422810.0
106,75.55194,75.92916,75.02952,76.64336,64350170.0
106,76.190094,76.923164,75.90346,77.57967,58955860.0
106,76.89157,77.84377,76.697296,78.40276,55782300.0
106,78.194016,79.59326,78.35984,80.05665,48980812.0
106,79.67132,81.170044,79.80971,81.42434,46421336.0
106,81.32432,82.9507,81.501366,83.00916,43491136.0
106,83.19525,84.89213,83.3465,84.72568,41152910.0
106,84.72042,86.29622,84.71086,85.92572,41158980.0
106,87.66027,89.604546,87.81698,88.98308,36113216.0
106,92.727516,95.03958,92.70249,94.00082,31711438.0
106,99.98855,102.61152,99.561104,101.229195,28216798.0
106,111.80505,114.55201,110.84123,113.581474,24786402.0
106,137.28558,138.56044,135.12903,140.43254,21462602.0
106,146.17862,147.0413,145.33005,148.45163,22652800.0
106,144.89902,146.43456,145.24657,146.28589,26447784.0
107,75.47861,78.254875,76.31052,76.89032,65115692.0
107,78.8275,80.54349,78.68303,79.05903,48379256.0
107,80.344505,81.02453,79.67402,81.01295,58705336.0
107,80.1886,80.35859,78.87777,80.765274,69183690.0
107,79.41872,79.39561,77.83645,79.82706,75848750.0
107,78.53731,78.422035,76.870636,78.8624,81619580.0
107,77.79418,77.584694,76.32344,78.02812,80033624.0
107,77.22909,76.98704,75.86026,77.48245,80805976.0
107,76.76474,76.51432,75.46574,76.98538,80626940.0
107,76.49792,76.311646,75.46737,76.80937,75373270.0
107,76.330986,76.202805,75.34438,76.710434,74660780.0
107,76.2026,76.17202,75.3157,76.65453,72216450.0
107,76.061005,76.05374,75.11275,76.50719,73106776.0
107,76.282486,76.636345,75.85037,77.158905,63374636.0
107,76.88071,77.53098,76.67332,78.04602,58302696.0
107,77.48994,78.31594,77.32163,78.75068,55917516.0
107,77.86536,78.62713,77.51893,78.997894,57148600.0
107,77.91684,78.4853,77.30606,78.83464,60922240.0
107,77.67305,77.987335,76.717606,78.326126,67669890.0
107,77.2858,77.46673,76.30678,77.78514,68894540.0
107,77.087425,77.30402,76.344086,77.686966,65688256.0
107,76.97039,77.13429,76.14838,77.52034,67646200.0
107,76.72852,76.79899,75.73695,77.14127,71285700.0
107,76.36864,76.32374,75.199776,76.61219,75637650.0
108,114.76648,115.23385,114.49777,115.39938,38910500.0
108,125.51457,125.72725,124.06802,126.006325,26451324.0
108,134.79732,135.50017,133.87924,136.15094,24985094.0
108,132.55667,134.34627,133.1404,133.8914,32481176.0
108,126.66386,128.35368,125.92377,127.470825,55935856.0
108,122.51342,123.23958,118.915764,121.48035,69001830.0
108,118.62357,119.11956,114.99637,117.2247,68930650.0
108,115.41939,115.8396,112.60991,114.28585,67657810.0
108,112.042046,112.55903,109.53613,111.22203,74115030.0
108,108.97559,109.464066,106.31,108.052895,77454030.0
108,105.94545,106.42651,103.43177,105.1478,80343896.0
108,103.87202,104.07967,101.84174,102.88446,72462410.0
108,102.02482,102.16239,100.59173,101.413055,69096330.0
108,100.41099,100.53011,99.13594,99.961624,67780520.0
108,98.821724,98.94386,97.55712,98.47314,67851490.0
108,97.54765,97.53075,96.40499,96.9995,63847240.0
108,96.36188,96.343925,95.41623,95.94657,61625990.0
108,95.94144,95.81142,95.276985,95.23169,53684216.0
108,94.94369,95.138664,94.2774,94.92169,57383500.0
108,93.93676,94.1038,93.01263,93.7952,59355668.0
108,92.784325,92.92433,91.807205,92.640884,61103492.0
108,92.012245,92.00425,91.25826,91.59839,56724476.0
108,92.062355,92.118225,91.7592,91.614586,48982800.0
108,93.599014,94.06884,93.632706,93.35417,40596896.0
109,77.7539,80.48142,78.54518,79.14746,60768484.0
109,80.12674,81.87873,79.958755,80.465164,50972412.0
109,81.36431,81.97104,80.67613,82.01613,59970460.0
109,81.33448,81.54543,80.39361,81.872505,61084810.0
109,81.334656,81.62114,80.68305,82.02185,56351052.0
109,81.34295,81.66067,80.68741,82.08638,57392180.0
109,81.32489,81.68515,80.728485,82.05646,56783584.0
109,81.77088,82.387596,81.5373,82.68042,51298980.0
109,83.889175,85.14149,84.17349,85.22288,42366784.0
109,91.247795,93.50578,91.60372,92.898605,32167882.0
109,107.75739,110.762474,106.96513,109.59696,25057194.0
109,123.10457,125.50495,121.94842,125.56744,23065210.0
109,143.51485,144.21407,141.55246,146.45157,21498990.0
109,145.95465,147.19572,145.97504,147.8121,24347750.0
109,140.74248,142.76291,141.49504,141.85178,30990410.0
109,145.3885,146.12402,143.68907,145.88358,27044340.0
109,147.47337,148.4073,146.52422,147.91335,26682636.0
109,148.36581,149.4185,147.50322,148.65738,27012452.0
109,151.98044,152.69073,150.504,152.21912,25601380.0
109,146.69798,148.53079,147.05356,146.77165,30393880.0
109,138.55984,140.42221,138.27533,138.21564,42945910.0
109,131.2834,132.00243,128.37831,129.62616,68603704.0
109,125.04221,125.23863,119.82958,122.009384,86503210.0
109,118.77873,119.05016,113.51559,115.862434,95116350.0
110,114.94931,115.406,114.67483,115.58134,38871964.0
110,116.0071,116.91038,115.47411,115.87051,32402060.0
110,116.22564,117.58831,115.897415,116.55583,40294220.0
110,116.094086,116.97367,114.759796,115.864136,40991170.0
110,116.887695,117.500275,115.61541,116.49707,36690790.0
110,122.2255,122.70526,121.10013,122.34247,29460214.0
110,128.27417,128.9699,127.53935,129.30226,26872434.0
110,129.99522,131.1239,129.87474,131.22658,29120248.0
110,147.08351,147.03102,144.67838,148.80019,22956998.0
110,162.94249,162.26036,160.06381,163.59198,21949166.0
110,171.23923,170.79305,168.9544,170.8204,23347804.0
110,173.6005,173.53423,171.93509,172.9255,25158626.0
110,174.25594,174.31331,172.75632,173.57039,25882350.0
110,174.46878,174.57832,173.02773,173.80917,26126858.0
110,174.54318,174.6855,173.13806,173.91093,26235548.0
110,174.57004,174.7366,173.19257,173.96143,26301840.0
110,174.56248,174.74959,173.21078,173.97345,26359438.0
110,174.53503,174.7392,173.20552,173.96217,26409252.0
110,174.47798,174.69812,173.17076,173.91809,26462152.0
110,174.46924,174.69666,173.16801,173.91916,26479094.0
110,174.4139,174.6538,173.13087,173.87111,26526248.0
110,174.40204,174.64543,173.12042,173.86485,26533628.0
110,174.44534,174.68816,173.15797,173.9114,26526188.0
110,174.4569,174.70424,173.17574,173.92616,26542030.0
111,130.56044,130.42978,129.78568,131.35681,36550580.0
111,130.44257,131.6002,129.71922,131.20259,29193574.0
111,126.24262,128.40564,126.496056,127.15401,46690336.0
111,123.141304,124.07438,120.4763,122.66711,60677684.0
111,127.51871,127.70774,124.69121,126.3316,39279370.0
111,139.41003,139.31136,137.47763,139.87271,27031450.0
111,144.49944,145.14069,143.64438,145.3976,25700434.0
111,146.71889,147.65291,145.9738,147.43343,26224606.0
111,150.1117,150.85881,148.87846,150.60617,25577236.0
111,144.53241,146.39546,144.99596,144.76767,31360528.0
111,134.76732,136.47586,134.11987,134.2989,55860370.0
111,127.96339,128.22063,123.02086,124.854576,88437630.0
111,121.215904,121.4613,115.254524,117.97026,94730376.0
111,115.87392,116.21263,111.223,113.64027,92488850.0
111,112.72385,113.039,109.4553,111.19025,83342550.0
111,113.65671,113.648506,111.79373,112.15875,60681012.0
111,112.771515,112.88693,111.909454,112.18414,57381280.0
111,111.73001,111.91405,110.454124,111.142204,56407276.0
111,109.836784,110.198654,108.300186,109.39135,58927204.0
111,108.13856,108.43314,106.45159,107.419945,56975692.0
111,105.99833,106.43544,104.47936,105.5982,59188956.0
111,104.08845,104.46448,102.52719,103.56461,59341492.0
111,101.905716,102.387375,100.37938,101.66703,63560770.0
111,99.83346,100.24809,98.20949,99.5208,66448332.0
112,90.14133,92.290344,90.61805,91.2616,47951732.0
112,90.26897,92.30656,90.31914,90.79858,50712976.0
112,91.86176,92.38496,91.39488,91.56884,48400190.0
112,93.3062,93.77943,92.934235,92.94223,41817040.0
112,96.29307,97.22905,96.022064,96.133705,35359810.0
112,111.32365,113.39312,110.3941,112.36713,25583700.0
112,135.10413,136.37863,133.18805,137.87794,21828574.0
112,159.9164,159.1111,156.69618,161.44908,20935688.0
112,170.97786,170.32542,168.46243,170.77301,22629164.0
112,173.61757,173.49875,171.93849,172.97803,24902706.0
112,174.1618,174.20386,172.68372,173.4779,25804724.0
112,174.17026,174.28548,172.77153,173.50618,26157386.0
112,173.8105,173.99966,172.50851,173.17766,26423880.0
112,169.3593,170.23912,169.13928,168.97702,27800180.0
112,144.58,149.75542,150.14244,145.35562,46446650.0
112,137.3891,139.20238,135.0661,136.33994,50170370.0
112,136.80286,137.66927,134.57127,135.8791,42181372.0
112,143.01962,143.49078,140.90555,142.70744,30956092.0
112,144.93921,145.86493,143.98921,145.05887,28846922.0
112,146.76381,147.70787,145.68785,146.95995,27716296.0
112,139.84344,141.78625,140.24332,139.95538,36964260.0
112,137.17995,138.2,135.55966,136.55974,39559230.0
112,143.54385,143.91847,141.15819,143.23935,29503734.0
112,154.17952,154.22964,151.75801,154.54367,24331014.0
113,111.19449,111.877174,111.034904,111.84834,39695550.0
113,136.82787,136.63458,134.22418,138.33887,23623498.0
113,147.8781,148.33742,146.4188,149.28453,23052626.0
